month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202006,37093,"hoke, nc",235550,0.0226,0.0704,61,-0.2907,-0.6453,42.5,-0.0957,-0.2672,48,-0.2941,-0.25,0,-1,-1,8,1,-0.8,285,0.168,0.6964,103.4904904,0.0051,0.0537,2196,-0.0018,-0.0452,240935,0.0344,0.0344,346,0.0485,0.0176,4.6721,1.8349,3.6954
202006,13245,"richmond, ga",156000,0.0762,0.2476,283,-0.1502,-0.4991,79,-0.0125,0.2742,124,0.1481,-0.38,20,1.5,-0.2857,40,-0.375,-0.6,396,-0.005,0,90.87300781,0,0.0398,1674,0.0283,0.0814,245628,0.0631,0.3282,679,-0.0711,-0.2934,1.3993,0.2041,0.6984
202006,18011,"boone, in",450000,0.0466,-0.0624,179,-0.011,-0.3194,47,-0.254,0.093,104,0.04,0,8,1,,84,0.4,-0.3,230,0.2042,0.2994,127.5330275,0.0322,0.0646,3466,0.0273,-0.1628,564616,0.0473,-0.1096,409,0.0995,-0.0705,1.2849,0.2297,0.6119
202006,42073,"lawrence, pa",119950,-0.0469,0.1418,333,-0.1462,-0.2665,115.5,-0.0375,0.155,84,-0.16,-0.25,0,,,96,1.4,0,225,0.875,0.3975,46.52937788,-0.043,,1344,-0.0233,,172649,0.0255,0.131,558,0.0941,-0.0927,0.6757,0.368,0.3211
202006,18127,"porter, in",330050,0.0031,-0.0146,318,-0.1191,-0.3191,62,-0.0159,0.069,176,0.0233,-0.1852,8,0,1,120,-0.0625,-0.2308,200,0.2987,-0.0385,137.7251368,0.0086,0.0975,2357,0.0017,-0.0676,428346,0.0386,0.0272,518,0.0058,-0.2326,0.6289,0.2023,0.1835
202006,51540,"charlottesville city, va",567500,-0.0463,0.0727,209,-0.0711,-0.1434,77,0.2222,0.1,72,0.125,0.125,0,-1,-1,36,0.2857,-0.4375,199,-0.0433,-0.1844,219.1020185,-0.0091,-0.0215,2492.5,-0.0109,0.012,831826,-0.0272,-0.0012,408,-0.0577,-0.1639,0.9522,0.0277,-0.0478
202006,37135,"orange, nc",497050,0.0247,0.1355,298,0.0034,-0.2569,59.5,-0.0556,0.0439,136,0.1333,-0.1053,4,-0.5,0,96,0.2632,-0.2,160,0.0667,-0.1257,182.179152,-0.0063,0.033,2615.5,0.0118,0.0623,636190,0.0274,0.1965,458,0.0246,-0.2158,0.5369,0.0319,0.0806
202006,13059,"clarke, ga",294050,0.0316,0.0893,410,-0.0596,-0.1423,58,-0.0169,0.0943,216,0.35,-0.1,12,0.5,0.5,132,0.9412,-0.0833,255,0.1916,-0.1528,125.8489163,0.0272,0.1328,1882,0.029,0.0456,389784,0.0116,0.115,665,0.0231,-0.1463,0.622,0.1311,-0.0078
202006,6097,"sonoma, ca",760050,-0.0117,-0.0488,1023,0.0139,-0.1468,42.5,-0.2273,-0.0341,568,0.029,-0.034,12,0.5,0,332,0.2388,-0.2095,616,0.8225,0.6785,422.3435477,0.0039,-0.0607,1820.5,-0.0014,0.0125,1330345,0.1822,-0.0375,1639,0.2168,0.0466,0.6022,0.2672,0.2961
202006,13051,"chatham, ga",327550,0.0077,0.0953,1528,-0.0666,-0.1772,82,0.025,0.0513,496,0.0783,-0.1329,48,0.5,0.7143,388,-0.1491,-0.2049,613,0.2878,0.1949,148.14957,0.0144,0.1072,2176,0.0009,0.0145,467472,0.0176,0.0693,2141,0.0133,-0.0966,0.4012,0.1104,0.1249
202006,48099,"coryell, tx",190050,0.0276,-0.013,139,-0.0915,-0.2404,79,0.0128,0.7556,68,0,-0.32,4,,0,40,1,-0.0909,176,0.2055,0.0476,100.7980998,0.0394,0.0604,1862,0.0054,-0.0392,245068,0.0682,0.1403,315,0.0535,-0.1026,1.2662,0.3119,0.3482
202006,48245,"jefferson, tx",215050,0.0243,0.0755,932,0.0507,-0.022,47,-0.2769,-0.0962,424,0.325,0.1648,16,1,1,216,0.4211,-0.0526,133,0.2091,0.4778,106.9371673,0.0169,0.0686,2000,0.0055,-0.0352,260091,0.0114,-0.0498,1065,0.0682,0.0211,0.1427,0.0187,0.0483
202006,37077,"granville, nc",278475,0.0713,-0.0021,56,-0.2632,-0.4043,43.5,-0.25,-0.3507,28,-0.125,-0.125,0,-1,-1,8,-0.5,-0.6,48,0.1429,0.0909,139.762704,0.0483,0.1739,1902,0,-0.2035,317673,0.1144,-0.1165,104,-0.1186,-0.2464,0.8571,0.3045,0.3891
202006,28071,"lafayette, ms",246050,-0.0717,-0.1054,485,0.0543,-0.1431,94,0.0444,0.1059,124,-0.0313,0.1071,0,,-1,68,0.2143,-0.32,229,0.1865,0.0751,139.4883721,-0.0278,0.0305,1764,-0.02,-0.02,365099,-0.0223,-0.004,714,0.0934,-0.0834,0.4722,0.0526,0.0958
202006,51590,"danville city, va",110050,0,-0.1192,151,-0.0904,-0.3887,128.5,-0.062,0.3112,36,0.125,-0.1,0,,,20,-0.1667,-0.5833,71,0.1094,34.5,62.5,-0.0159,-0.0388,1734,0,-0.083,158506,0.0035,-0.0782,222,-0.0348,-0.1084,0.4702,0.0847,0.4621
202006,51800,"suffolk city, va",329500,0.0298,0.0982,421,-0.0985,-0.3845,48.5,-0.0849,-0.049,176,-0.0222,-0.1373,40,0.4286,2.3333,64,-0.2727,-0.5676,3,-0.25,,142.3179902,0.0192,0.0745,2326,0.0061,0.0113,349584,0.0221,0.0663,424,-0.0998,-0.3801,0.0071,-0.0014,0.0071
202006,48091,"comal, tx",362500,0.0068,0.0453,1613,-0.1434,-0.2293,68,0.0303,0.1724,616,-0.0941,-0.1765,248,-0.1268,1.6957,576,0.036,-0.1818,1444,0.2395,0.3248,161.4901464,0.0039,0.0397,2348,-0.0017,-0.0017,457945,0.0226,0.0491,3057,0.003,-0.0396,0.8952,0.2765,0.3744
202006,39145,"scioto, oh",129050,0.032,0.0488,182,-0.09,-0.3546,104,-0.028,0.0947,48,0.7143,-0.25,4,,0,28,-0.3636,-0.4167,25,-0.0741,2.125,78.0856664,0.0222,0.0151,1482,-0.0402,-0.0573,171703,0.0373,0.1244,207,-0.0881,-0.2862,0.1374,0.0024,0.109
202006,18093,"lawrence, in",199950,0.1422,0.274,97,-0.0849,-0.2971,60.5,-0.1479,-0.1712,52,0.3,0.3,0,,,32,0.1429,-0.2,71,0.2034,0.2456,95.07893799,-0.0003,0.0432,1942.5,0.0416,0.1563,261391,0.0337,0.1941,168,0.0182,-0.1385,0.732,0.1754,0.3189
202006,55079,"milwaukee, wi",189950,0.0857,0.0215,784,-0.0577,-0.3062,45,-0.0816,0.3636,608,0.0629,-0.283,8,0,0,248,0.0508,-0.4655,1272,0.2231,0.016,119.7575323,0.0455,-0.0575,1376.5,-0.0018,-0.1003,278326,0.041,0.0037,2056,0.0983,-0.1369,1.6224,0.3724,0.5145
202006,36005,"bronx, ny",435050,0.0116,-0.0225,1575,0.0234,0.252,77.5,0.6848,0.2302,256,0.4545,-0.2099,20,4,-0.1667,84,0.1667,-0.5625,416,0,0.9531,318.1024997,-0.0018,0.0938,1151,0.0009,0.151,537398,-0.0042,-0.0671,1991,0.0184,0.3535,0.2641,-0.0062,0.0948
202006,27013,"blue earth, mn",312450,0.0259,0.1422,193,-0.1645,-0.2956,56,-0.0667,0.2174,64,-0.4074,-0.4483,0,,,72,0.8,-0.1818,156,0.248,0.1556,129.560347,0.02,0.0918,2252.5,0.0074,0.0096,354338,0.027,0.106,349,-0.0197,-0.1467,0.8083,0.2672,0.3156
202006,42015,"bradford, pa",190000,0.0003,0.1519,248,-0.004,-0.2102,123.5,-0.0714,0.1762,56,0,-0.2632,0,,,40,1.5,-0.2857,86,0.6863,0.0886,90.42512303,-0.0377,0.0263,2118,0.0951,0.1412,220986,-0.0245,0.078,334,0.1133,-0.1501,0.3468,0.142,0.0952
202006,13295,"walker, ga",220050,0.0737,0.1282,167,-0.0618,-0.463,49.5,-0.2143,-0.161,72,-0.1429,-0.4,0,,-1,40,-0.1667,-0.6552,214,0.237,12.375,111.0585921,0.0106,0.089,1776,-0.0034,0.0062,276388,0.0335,0.1364,381,0.0855,0.1651,1.2814,0.3095,1.23
202006,24033,"prince george's, md",362500,0.0359,0.0359,968,-0.1295,-0.4098,33.5,-0.2556,-0.1184,768,0.1497,-0.2836,76,0.4615,-0.24,252,-0.1711,-0.5368,525,0.1824,-0.1279,186.5624039,-0.0058,0.0477,1664,0.0146,-0.0947,395078,0.0341,0.0462,1493,-0.0405,-0.3341,0.5424,0.1431,0.1753
202006,39101,"marion, oh",89750,0.0022,-0.0939,64,-0.2727,-0.5039,56,0.0182,0.3023,44,0,-0.3889,0,,,20,0.25,-0.4444,85,0.2687,0.1486,63.49206349,-0.2124,-0.1932,1448,0.0358,-0.0163,136730,-0.1189,-0.0832,149,-0.0387,-0.266,1.3281,0.5668,0.7545
202006,53045,"mason, wa",379050,0.0859,0.1485,165,-0.0833,-0.2826,42,0.0244,0.1667,112,0.12,0.0769,0,-1,-1,44,0.5714,-0.4211,166,0.2296,-0.0879,215.5882353,0.0576,0.1458,1696,-0.0018,-0.045,449964,0.0429,0.1307,331,0.0508,-0.1966,1.0061,0.2561,0.2148
202006,36069,"ontario, ny",310045,0.0003,0.0337,302,0.0709,-0.2469,36,-0.4545,-0.2174,188,0.175,0.093,0,,-1,60,1.5,-0.3478,26,0.5294,-0.1875,166.5577912,-0.0067,0.0203,1798,-0.0011,-0.0207,360017,-0.0018,-0.0169,328,0.097,-0.2425,0.0861,0.0258,0.0063
202006,13077,"coweta, ga",361262.5,0.0175,0.1016,771,-0.0919,-0.1118,61,0.0167,0.1731,340,0.0897,-0.023,48,-0.0769,0.3333,196,-0.1552,-0.1404,640,0.2261,0.1765,121.2377176,0.0061,0.0727,2638.5,0.0074,0.047,407230,0.0315,0.0933,1411,0.0292,-0.0007,0.8301,0.2152,0.2034
202006,53075,"whitman, wa",310300,-0.0244,0.0376,79,-0.1939,-0.3305,51.5,-0.0463,0.3919,36,-0.25,-0.4375,0,,,16,-0.5556,-0.5556,45,0.1538,-0.1176,125.1533055,-0.113,-0.0997,2142,-0.0531,-0.0065,346383,-0.0081,0.0587,124,-0.0949,-0.2663,0.5696,0.1717,0.1374
202006,39077,"huron, oh",145950,0.0429,0.0429,117,-0.1702,-0.3743,76.5,-0.0316,0.3421,52,0.0833,-0.2778,0,,,12,-0.5,-0.7,124,0.042,0.1071,85.00567408,-0.0249,0.0818,1604,0.0025,-0.0087,190387,0.0059,0.1099,241,-0.0731,-0.194,1.0598,0.2159,0.4609
202006,27139,"scott, mn",399950,0.0023,0.0025,439,-0.064,-0.3398,43.5,0.0116,0.1154,264,-0.0704,-0.2747,8,0,-0.3333,96,0.1429,-0.4894,399,0.2202,0.0755,159.9849506,0.005,0.0436,2478.5,0.0149,0.0006,471056,0.0049,0.0386,838,0.0528,-0.1911,0.9089,0.2117,0.351
202006,42091,"montgomery, pa",450050,0.0112,0.1541,1562,0.0954,-0.411,59,-0.2338,0.3111,1052,1.0709,-0.1433,92,1.875,1.0909,388,0.7321,-0.6057,546,0.8828,-0.2006,178.3511333,0.0156,0.0815,2438.5,-0.001,0.0359,639578,-0.0065,0.1761,2108,0.2284,-0.3679,0.3496,0.1462,0.092
202006,4003,"cochise, az",212550,-0.0116,0.0759,350,-0.0741,-0.4186,68,0.5111,-0.0556,140,0.2069,-0.3396,0,-1,-1,72,0,-0.4375,333,0.2907,2.398,121.9214489,0.0063,0.0653,1790.5,-0.0047,0.002,279311,-0.4368,0.1162,683,0.0739,-0.0243,0.9514,0.2689,0.7886
202006,47167,"tipton, tn",204815,-0.0245,0.0243,75,-0.1279,-0.4275,63,0.0678,0.05,44,0.2222,-0.3529,0,-1,,24,0,-0.4,108,0.0189,0.102,0,,,0,,,229597,0.0074,-0.0045,183,-0.0469,-0.2009,1.44,0.2074,0.6919
202006,28067,"jones, ms",197050,0.1257,0.1263,103,-0.1626,-0.4976,84.5,0.0696,-0.0611,32,-0.2,-0.3333,0,,-1,12,-0.4,-0.625,30,0.1538,0.1538,71.25576329,-0.0615,0.0665,1834,-0.0081,-0.0492,231206,0.0396,0.1786,133,-0.1074,-0.4242,0.2913,0.0799,0.1644
202006,5069,"jefferson, ar",76500,-0.0261,-0.1495,132,-0.1429,-0.2457,116.5,0.0495,0.513,36,0.5,-0.25,0,,,28,-0.125,0.4,19,0.9,-0.1364,47.35846708,-0.0597,-0.1007,1566,-0.0019,-0.0853,106471,-0.0204,-0.0821,151,-0.0793,-0.2335,0.1439,0.079,0.0182
202006,12095,"orange, fl",349050,0.0116,0.0087,3964,-0.0432,-0.1634,71,0.0758,0.2679,1736,0.0932,-0.1842,192,0.4118,0.2308,1344,0.12,-0.2985,3095,0.2826,-0.0509,168.3126781,0.0028,0.0276,2000.5,-0.0032,-0.0559,517962,0.0287,-0.0255,7059,0.0767,-0.1175,0.7808,0.1983,0.0925
202006,36093,"schenectady, ny",259500,0.0646,0.1531,383,-0.0425,-0.3987,73.5,-0.1353,0.2049,224,0.5135,-0.1515,4,,0,96,0.2,-0.625,555,0.3373,-0.0719,143.3036006,0.019,0.1112,1816.5,0.0464,0.0188,303984,0.0714,0.1415,938,0.1509,-0.2405,1.4491,0.4116,0.5103
202006,51015,"augusta, va",339050,0.1338,0.1338,130,-0.1156,-0.1447,73,0.5532,0.3036,40,-0.2857,-0.375,4,,,32,1,-0.1111,158,0.0464,0.7955,139.6708386,0.0321,0.1112,2287,0.041,-0.0091,400505,-0.0199,0.1102,288,-0.0336,0.2,1.2154,0.1882,0.6364
202006,16055,"kootenai, id",482000,0.0712,0.0265,955,0,-0.145,41,-0.0465,-0.1087,480,0.1429,-0.0625,32,-0.2,0.1429,176,-0.0638,-0.3714,140,5.6667,-0.5584,219.081583,0.0314,0.0734,2217,0.016,-0.0378,747830,0.0794,0.0162,1095,0.1219,-0.2364,0.1466,0.1246,-0.1372
202006,47119,"maury, tn",326495,0.0113,-0.0399,505,-0.0966,-0.192,35.5,-0.1744,-0.0897,324,0.0946,0.2273,100,1.2727,2.5714,156,-0.0488,-0.025,250,0.1905,0.2019,153.4998545,0.0071,0.0342,2270.5,-0.0175,-0.061,401020,0.0093,-0.0063,755,-0.0182,-0.0936,0.495,0.1194,0.1622
202006,12035,"flagler, fl",299300,0.0008,-0.0022,1197,-0.1456,-0.3172,85.5,0.0823,0.1875,376,-0.0309,-0.1296,104,1.8889,2.25,292,-0.131,-0.3866,664,0.3523,0.2481,165.2811074,0.0278,0.044,1980,0.0196,-0.0208,433525,0.0065,-0.0393,1861,-0.0164,-0.1856,0.5547,0.2043,0.2512
202006,42001,"adams, pa",282250,0.0456,0.1268,239,-0.0516,-0.3711,69,-0.2418,0.0615,124,0.6316,0.1071,4,0,0,56,0.75,-0.5333,20,-0.1667,0.0526,137.278713,0.0064,0.0981,1942,0,-0.0197,344938,0.0305,0.1677,259,-0.0616,-0.3509,0.0837,-0.0116,0.0337
202006,37157,"rockingham, nc",215200,-0.0395,0.4342,163,-0.1283,-0.4321,72.5,0.0069,0.0211,68,0.3077,-0.2609,4,,0,40,0.1111,-0.5455,76,0.0857,0.027,0,,,0,,,258433,-0.0121,0.2061,239,-0.07,-0.338,0.4663,0.0919,0.2084
202006,28087,"lowndes, ms",204500,0.0274,0.2033,166,-0.0621,-0.2279,88,0.0476,0.0233,44,-0.2143,-0.0833,0,,,36,0.2857,-0.25,33,0.32,0.65,92.57846438,0.0001,0.111,2291,0.0548,0.1677,257012,0.0459,0.1188,199,-0.0149,-0.1532,0.1988,0.0576,0.1058
202006,8077,"mesa, co",422500,0.0564,0.2143,584,-0.0988,-0.3371,64,0.0667,0.3617,284,-0.1013,-0.3039,4,-0.6667,-0.5,176,0,-0.4211,628,0.2948,0.0941,194.3298467,0.0204,0.1091,2080,0.0348,0.0437,531077,0.0469,-0.3082,1212,0.0697,-0.167,1.0753,0.3269,0.4238
202006,51165,"rockingham, va",275950,-0.0139,-0.0772,201,-0.0563,-0.0147,64.5,0.4022,-0.0786,124,0.8235,1.2143,8,,,32,-0.3333,-0.2727,144,0.0827,13.4,147.5935829,0.0225,0.142,1876.5,-0.0372,-0.1536,387596,0.0163,-0.0969,345,-0.0029,0.6121,0.7164,0.092,0.6674
202006,26055,"grand traverse, mi",450000,0.0228,0.2674,473,-0.0187,-0.4721,94.5,-0.0156,0.6875,172,0.1622,-0.3175,4,0,-0.6667,68,0.2143,-0.5278,322,0.8941,321,233.8184946,0.0236,0.2228,1795.5,-0.0025,0.0469,637500,0.0204,0.2524,795,0.2193,-0.1137,0.6808,0.3281,0.6796
202006,47093,"knox, tn",329950,0.0309,0.0233,1011,-0.1147,-0.3141,60.5,0.0254,0.1415,464,-0.1145,-0.2795,60,0.25,0.875,384,0.0667,-0.3806,1763,0.1208,0.1345,138.7139659,0.0268,0.0912,2325,0.0013,-0.0832,459667,0.0404,0.0735,2774,0.0217,-0.0839,1.7438,0.3664,0.6895
202006,35001,"bernalillo, nm",334800,0.0627,0.2172,969,-0.1215,-0.4599,47.5,-0.0306,0.0556,612,-0.0129,-0.3625,28,-0.3636,-0.3636,400,0,-0.4924,1744,0.2767,-0.0772,155.0525925,0.0264,0.1274,2135.5,0.0361,0.0287,409327,0.0587,0.1489,2713,0.0988,-0.2636,1.7998,0.5614,0.7463
202006,26161,"washtenaw, mi",391950,0.0051,-0.0371,1078,0.0179,-0.0375,44.5,-0.2937,-0.0326,604,0.0486,0.0559,32,1.6667,3,308,0.54,-0.1979,595,0.7297,0.074,195.4803703,-0.0015,-0.0042,2004,-0.0099,-0.0402,456308,0.0118,-0.0611,1673,0.1924,-0.0006,0.5519,0.2271,0.0573
202006,47187,"williamson, tn",684950,-0.0072,0.0702,1072,-0.0437,-0.2566,37,0,0.0278,636,0.0127,-0.0914,92,0.0455,0.3529,252,0.1053,-0.4375,516,0.3508,0.1492,210.1246523,0.0026,0.0778,3394,-0.0159,0.022,1024203,0.0047,0.0837,1588,0.0566,-0.1602,0.4813,0.1406,0.17
202006,36059,"nassau, ny",671050,0.003,-0.0118,5295,0.1161,-0.2047,94,0.0805,0.8077,2216,0.9371,0.0492,60,0.3636,0.1538,752,0.8252,-0.5931,3396,0.0843,10.3579,0,,,0,,,1035201,-0.0004,-0.0148,8691,0.1035,0.2492,0.6414,-0.0188,0.5965
202006,18005,"bartholomew, in",242450,-0.03,-0.218,149,-0.0261,-0.1235,46.5,-0.2119,-0.1226,80,0.0526,-0.1304,4,,,68,0.3077,0.1333,162,0.2656,0.0946,101.8490248,0.0175,-0.0274,2596.5,-0.064,-0.0633,305276,-0.0087,-0.1871,311,0.1068,-0.022,1.0872,0.2506,0.2167
202006,53041,"lewis, wa",337050,0.0212,0.0531,226,-0.0583,0.0273,63.5,0.114,0.5488,108,0.2273,-0.0357,12,2,,56,0.1667,-0.3333,142,0.136,0.2241,185.3838152,-0.006,0.0801,1811.5,0.0166,0.0064,410223,0.021,0.1403,368,0.0082,0.0952,0.6283,0.1075,0.101
202006,51740,"portsmouth city, va",196050,0.0889,0.1529,323,-0.1317,-0.4705,47,0.093,0.093,136,-0.1905,-0.4333,28,2.5,,100,-0.0385,-0.4318,0,,-1,121.2181425,0.0326,0.1103,1600,0.0191,0.0512,202039,0.0575,0.1295,323,-0.1317,-0.4714,0,0,-0.0016
202006,51179,"stafford, va",444999.5,0.0231,0.0619,291,-0.2281,-0.5291,56.5,0.1531,0.2283,228,0.0755,-0.2785,40,1,0.4286,48,-0.2941,-0.7857,165,0,0.2222,153.1352235,0.0293,0.0651,2869.5,-0.0067,0.0125,467408,0.0303,0.0424,456,-0.1587,-0.3944,0.567,0.1293,0.3486
202006,24005,"baltimore, md",325495,0.0332,0.0202,1191,-0.1018,-0.4522,41,-0.18,-0.0465,808,0.0802,-0.2786,28,-0.3636,-0.125,404,-0.1293,-0.5702,379,0.3252,0.128,157.6606511,0.0058,0.0064,1932,0.0185,0.0063,452403,0.0473,0.0572,1570,-0.0261,-0.3745,0.3182,0.1025,0.1637
202006,41039,"lane, or",430000,0.0261,0.124,588,-0.0769,-0.2632,56.5,0.0463,0.6618,360,0.1538,-0.2562,128,0.1034,7,292,0.1231,-0.0988,733,0.2595,19.9429,217.7199197,0.0046,0.0554,1955.5,0.019,0.0446,492249,0.0316,0.068,1321,0.0837,0.5858,1.2466,0.3329,1.2027
202006,6111,"ventura, ca",839500,0.0364,0.1359,1343,-0.1047,-0.3407,58,-0.0938,0.3182,712,0.0723,-0.2764,28,0,0.1667,340,-0.0761,-0.5526,1245,0.3895,0.013,393.0310294,-0.0001,0.0576,2155.5,0.0255,0.0618,1330104,0.0005,0.095,2588,0.0801,-0.2076,0.927,0.3297,0.3237
202006,26099,"macomb, mi",249950,0.02,-0.0196,1798,-0.0482,-0.2871,36,-0.4462,0.0588,1356,0.1338,-0.2243,72,0.6364,0.5,576,0.0746,-0.4397,1186,0.8246,0.2303,143.0724062,0.0025,0.0389,1704,0.0204,-0.047,297707,0.0162,-0.0079,2984,0.1753,-0.144,0.6596,0.3155,0.2774
202006,12057,"hillsborough, fl",317045,0.0638,0.0648,3872,-0.1583,-0.3329,64,0,0.1429,1936,-0.0183,-0.1755,368,0.0698,0.0698,1476,-0.1498,-0.4105,4809,0.2038,0.0454,157.8384615,0.0257,0.0769,2003.5,0.017,-0.0189,472785,0.0768,0.1058,8681,0.01,-0.1656,1.242,0.3735,0.4494
202006,47141,"putnam, tn",281450,0.0426,0.0461,266,-0.0828,-0.3283,66.5,-0.089,0.0726,112,-0.0968,-0.2222,0,,,76,0.1875,-0.2083,117,0.0174,1.1667,129.0840411,0.0114,0.0882,2062,-0.0148,-0.0956,358703,0.0466,0.0678,383,-0.0543,-0.1489,0.4398,0.0433,0.3035
202006,19163,"scott, ia",295350,0.055,0.055,764,-0.0545,0.4307,333.5,0.2352,8.0135,164,-0.1277,-0.4225,4,0,0,116,0.2083,-0.1471,708,0.0994,0.8486,132.5439296,0.0282,-0.1047,1868.5,0.0216,0.0927,315322,0.0191,0.0308,1472,0.0138,0.6052,0.9267,0.1297,0.2095
202006,46103,"pennington, sd",314500,0.0313,0.2098,337,-0.0842,-0.5415,50,0.1364,0.0417,136,-0.2609,-0.5278,4,0,0,96,0.2632,-0.0769,405,0.1877,10.9118,136.1802385,-0.0076,0.0839,2247,0.0049,0.0584,456200,0.0508,0.3461,742,0.0465,-0.0351,1.2018,0.2751,1.1555
202006,55101,"racine, wi",279950,0.0367,-0.023,363,-0.081,-0.3278,62,0.1698,0.3478,216,0.2,-0.2895,4,0,,140,0.0606,-0.1463,351,0.2952,0.2403,136.2768471,-0.0029,-0.029,1662,0.0278,-0.0557,343836,0.0714,-0.0248,714,0.0721,-0.1324,0.9669,0.2809,0.4429
202006,34005,"burlington, nj",292250,0.0439,0.0826,1184,-0.121,-0.465,51.5,-0.2197,-0.0804,684,0.2391,-0.1818,28,-0.125,0.1667,340,-0.023,-0.5573,277,0.3645,0.2884,145.4570837,0.0165,0.0606,1944.5,0.0096,0.0107,384778,0.0448,0.1186,1461,-0.0574,-0.3983,0.234,0.0832,0.1368
202006,41019,"douglas, or",339500,0.0413,-0.0013,331,-0.0676,-0.3119,93,0.0568,0.4531,124,0.1481,-0.2439,24,-0.1429,5,108,-0.069,0,291,0.164,71.75,171.942656,0.0132,0.0192,1920,0.0373,-0.0103,470050,0.0328,-0.0191,622,0.0281,0.2825,0.8792,0.1749,0.8708
202006,18105,"monroe, in",359050,-0.0028,0.0912,314,-0.0338,-0.2506,63,-0.0308,0.125,140,-0.1026,-0.2045,0,,-1,60,-0.0625,-0.375,241,0.1756,-0.1718,149.1328444,0.0071,0.0538,2237.5,-0.0134,-0.002,415329,-0.0155,0.008,555,0.0472,-0.2183,0.7675,0.1367,0.073
202006,13153,"houston, ga",252142,0.0504,0.1309,548,-0.1893,-0.3628,55,-0.1538,-0.0833,272,-0.0556,-0.2184,28,-0.5333,-0.125,88,-0.2414,-0.3714,729,0.2273,1.6036,97.61948588,-0.0164,0.0398,2403,0.0713,0.0549,251665,0.0382,0.1154,1277,0.0055,0.1202,1.3303,0.4516,1.0047
202006,49045,"tooele, ut",389050,0.0104,0.1278,103,-0.2197,-0.536,45,-0.1509,0.0465,84,0,-0.475,4,-0.8,-0.5,24,-0.3333,-0.6471,241,-0.0041,0.0042,126.989739,0.0144,0.0822,3147.5,0.0137,0.0408,408932,0.0331,0.0819,344,-0.0802,-0.2554,2.3398,0.5065,1.2587
202006,54061,"monongalia, wv",324950,0,0.161,317,-0.0758,-0.3368,94.5,0.0739,0.2273,96,0.0909,-0.2258,4,,,88,0.2941,-0.2143,226,0.1832,-0.03,136.8880685,0.0043,0.0388,2378,-0.0004,0.1796,400288,0.024,0.1783,543,0.0169,-0.2363,0.7129,0.1561,0.2255
202006,24045,"wicomico, md",238495,0.0372,0.136,235,-0.0996,-0.3247,86,0.1026,0.5088,96,-0.04,-0.2941,0,-1,-1,48,0,-0.5385,26,0.1818,0.3684,116.4843675,0.0264,0.0102,1897,0.0622,0.0539,265956,0.0528,0.0847,261,-0.0777,-0.2888,0.1106,0.0263,0.056
202006,37167,"stanly, nc",287500,0.027,0.1133,192,-0.1312,-0.4019,103.5,0.1761,0.4786,72,0.5,-0.1,0,,-1,32,0,-0.5556,123,0.1827,0.0696,141.0536207,0.0414,0.1566,1812,0.0055,0.0067,408373,0.0031,0.0895,315,-0.0308,-0.2775,0.6406,0.17,0.2824
202006,18167,"vigo, in",127450,0.0796,0.3423,245,-0.0613,-0.2122,89,0.0988,0.9348,92,0.0455,-0.303,0,,,52,0.0833,-0.3158,187,0.0872,0.2384,72.28941793,-0.0196,0.1664,1599,0.0217,-0.0333,174911,0.0214,0.1362,432,-0.0023,-0.0649,0.7633,0.1043,0.2777
202006,37141,"pender, nc",320993.5,0.015,0.0702,283,-0.0629,-0.0752,77,0.0694,0.1,92,-0.1154,-0.1786,16,3,1,48,-0.2,-0.3684,301,0.1402,0.1897,138.5964912,-0.0086,0.0365,2359,0.0356,0.036,375434,0.0249,0.0126,584,0.0318,0.0447,1.0636,0.1894,0.2368
202006,48037,"bowie, tx",199500,-0.0003,0.1397,257,0.0753,-0.4146,74,-0.1868,-0.0263,104,0.5294,-0.1034,0,,,40,-0.0909,-0.5455,62,0.4762,5.8889,89.98302207,-0.0152,0.0539,2045.5,0.0007,0.0212,247633,0.0272,0.0802,319,0.1352,-0.2879,0.2412,0.0655,0.2207
202006,22073,"ouachita, la",226105,-0.0171,0.0514,447,-0.0283,-0.5204,89,-0.1275,0.023,164,0.2059,-0.0682,0,,-1,168,0.5,-0.2881,249,0.1914,,108.6285912,0.0033,0.0316,2056,-0.0015,0.0259,259388,0.0153,0.057,696,0.0404,-0.2532,0.557,0.1027,0.557
202006,22017,"caddo, la",182250,0.0382,0.0179,839,-0.1288,-0.2979,79,-0.0482,-0.0482,244,-0.0161,-0.1528,12,2,0.5,252,0.4318,-0.2025,21,-0.125,-0.25,97.32336371,0.0112,0.042,1849,0.0176,-0.0016,255942,0.0667,0.1013,860,-0.1287,-0.2968,0.025,0.0001,0.0016
