month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
202006,17740,"coldwater, mi",671,149550,-0.0348,-0.065,121,-0.1597,-0.2531,115.5,-0.0375,1.2647,44,0.2222,-0.3125,4,,,24,1,-0.4545,93,1.5135,1.4474,95.81483863,0.0225,-0.0138,1600,-0.0671,-0.0196,248168,0.0053,0.0428
202006,19620,"del rio, tx",672,193550,-0.0276,-0.0325,111,-0.0826,-0.2183,120,0.1009,0.2245,32,0,0.3333,0,-1,,12,-0.25,-0.5,80,0.194,1,98.08041759,-0.0659,-0.016,1977.5,-0.0013,-0.0363,227367,-0.0078,0.043
202006,15740,"cambridge, oh",673,162050,-0.1428,0.0807,106,0.0495,-0.3801,59.5,-0.15,0.0439,52,0.625,-0.1333,0,,,12,0.5,-0.625,52,0.2093,0.1304,101.6932624,-0.0237,0.3596,1625,-0.085,0.1508,255419,-0.0862,0.1317
202006,12140,"auburn, in",674,242250,0.0096,0.0769,62,-0.0159,-0.1948,59,0.4048,0.5128,40,0.25,-0.1667,0,,,12,-0.5,-0.625,16,0.3333,2.2,117.9473631,-0.0054,0.1659,1910.5,0.0168,-0.039,312553,0.0051,0.2239
202006,48460,"west plains, mo",675,177450,-0.0411,0.1094,240,-0.0244,-0.1273,108.5,0.1186,0.1667,64,0.4545,0.0667,0,,,36,0.125,0,82,0.1233,0.4386,80.96142917,-0.0103,0.049,1945.5,-0.0258,0.0591,235698,-0.0119,0.028
202006,27300,"jacksonville, il",676,129950,0,-0.0076,257,-0.041,0.5207,370.5,0.0929,20.7941,36,-0.1,-0.4375,0,,,36,0.5,-0.25,124,0.1273,2.4444,72.14595764,-0.0053,0.0139,1791,0.013,-0.0319,140443,0.0147,-0.0204
202006,34660,"murray, ky",677,284500,0.0347,0.4978,91,-0.1333,-0.5991,119.5,0.1381,0.5724,24,0.2,-0.25,0,,,16,0,-0.6364,70,0.2963,22.3333,114.0125046,0.0176,0.1699,2268,-0.0182,0.1495,353319,0.0615,0.3348
202006,42820,"selma, al",678,89550,0.0056,-0.1041,145,-0.0705,-0.1854,169,0.0242,0.1419,16,0,-0.2,0,,,16,0,0,21,0.1053,1.3333,51.70299728,0.0383,-0.1542,1797,0.0363,-0.0532,112885,-0.0334,-0.1729
202006,20660,"easton, md",679,575050,0.0474,0.0474,258,-0.1342,-0.363,111,0.0374,0.2759,72,0.3846,-0.1,4,,,40,0.6667,-0.5238,56,0.6471,0.5556,225.2412178,0.0144,0.0579,2603.5,0.0286,0.0068,1180038,0.0751,0.1745
202006,10820,"alexandria, mn",680,299950,0,0.0905,275,-0.0179,-0.1186,85.5,0.5833,0.6765,76,0.1875,-0.1739,0,,,44,0,-0.56,144,0.125,4.1429,154.7001127,0.0231,0.0389,2036,0.0079,0.1162,347908,-0.0036,0.0929
202006,21540,"escanaba, mi",681,146550,0.1356,-0.0838,144,-0.0649,-0.234,106,-0.1382,0.1277,48,0.5,-0.0769,0,,,24,2,-0.25,63,0.9688,0.2115,90.8602346,0.0744,0.0551,1486,0.0013,-0.0388,200379,0.1087,0.0643
202006,32660,"mcminnville, tn",682,231800,0.1645,-0.034,84,-0.2075,-0.3333,64,-0.0303,-0.0154,24,-0.3333,-0.4,0,,,24,0.2,0.2,53,0.1778,0.325,118.4422544,0.0084,0.0992,1850.5,0.0309,-0.1078,351093,0.0719,0.1311
202006,12380,"austin, mn",683,197450,0.0676,0.2344,93,-0.0211,-0.2734,47,-0.2419,-0.0408,56,0.2727,0.0769,0,,,20,-0.1667,-0.5833,70,0.3208,-0.0667,96.48310922,0.0061,0.0919,1986,0.0609,0.144,218233,0.0586,0.1469
202006,16380,"celina, oh",684,174950,0.0288,0.2061,71,-0.0139,-0.3173,84.5,-0.0398,0.4083,32,1,0,0,,,16,-0.2,-0.2,46,0.2778,0.6429,110.5175422,0.0731,0.1709,1600,0.0343,0.3986,228990,-0.0006,0.3314
202006,16260,"cedar city, ut",685,289950,0,0.1154,547,-0.0601,-0.161,64,0,0.0847,224,0.2174,0.0769,16,,3,76,-0.3214,-0.4063,76,0.1692,0.3818,142.1159754,0.0322,0.0886,1853.5,-0.0115,-0.0582,335489,-0.0104,0.0468
202006,16460,"centralia, il",686,119050,0,-0.0472,240,-0.0769,0.3714,220.5,0.1667,1.625,32,0.3333,-0.1111,0,,,20,0.6667,-0.375,96,0.28,1.0426,64.76411023,0.0117,0.0296,1791.5,0.0025,-0.0047,152536,0.0172,0.0511
202006,21580,"espaòola, nm",687,292500,0.0482,0.0448,112,-0.1111,-0.3129,275.5,0.0129,0.9401,12,-0.25,-0.5,0,,,16,1,-0.2,32,0.3333,0.3913,113.9381339,0.0425,0.0003,1540,-0.021,-0.1621,495381,0.0365,-0.0652
202006,38260,"pittsburg, ks",688,115690,0.0056,0.329,92,-0.193,-0.4682,110.5,0.1276,0.2701,20,-0.375,-0.5,0,,-1,16,0,-0.5556,65,0.2264,0.1818,64.86252556,-0.0083,0.0464,1580,0,0.1064,134164,-0.0016,0.0153
202006,40180,"riverton, wy",689,229050,-0.0043,-0.0043,256,0.1532,-0.205,96,-0.0588,0.2,52,0.3,-0.1875,0,,,20,-0.375,-0.5,4,-0.2,-0.6364,126.4249497,0.059,0.1109,1916,0.0042,-0.0119,313292,0.0485,0.0776
202006,35060,"natchitoches, la",690,222550,-0.0107,-0.0133,100,-0.0566,-0.3631,132,0.0154,0.2336,12,-0.625,-0.5,0,,,4,-0.5,-0.8333,45,0.0714,0.1842,112.9640688,-0.0052,0.0072,2055,0.0275,0.0224,253127,0.0353,0.0229
202006,25300,"hannibal, mo",691,151000,0.0063,-0.0324,61,-0.1757,-0.419,70.5,0.175,0.3056,20,-0.1667,-0.5833,0,,,24,0,0,58,0.2083,0.1154,87.19454448,0.0261,-0.0873,1830.5,-0.0351,0.1825,208124,-0.0091,0.1199
202006,18460,"cornelia, ga",692,344550,0.0442,0.0284,257,-0.0688,-0.1893,76,0.2881,0.0556,56,-0.2222,-0.3333,0,-1,,36,0,-0.55,118,0.0536,0.3563,115.86901,-0.0064,0.1053,2143.5,0.0188,0.0466,710620,0.0485,0.1139
202006,42420,"scottsbluff, ne",693,210050,-0.0562,0.0553,131,-0.0643,-0.2384,91.5,0.0517,0.3864,32,-0.2,-0.3333,0,,,36,0.5,-0.3077,74,-0.0263,0.1045,134.9749007,0.0034,-0.0249,1538,0.0079,0.1418,251654,0.0376,0.0296
202006,15580,"butte-silver bow, mt",694,234550,-0.0582,0.1783,145,-0.0764,-0.3468,69,-0.0676,0.3529,44,-0.2667,-0.45,0,,,32,0.3333,-0.2,125,0.2376,0.3889,125.5591781,-0.0198,0.2508,1888,0.1172,-0.0465,272528,0.0492,0.1389
202006,43460,"sikeston, mo",695,129050,0.0361,-0.0779,143,-0.0272,0.6628,102.5,0.0904,0.6016,32,0.6,1,0,,,16,-0.3333,0,15,-0.2105,-0.3478,72.32824427,-0.0261,-0.1394,1720,0.0029,-0.0046,151638,0.0108,-0.0982
202006,24900,"greenwood, ms",696,129050,0,0.1227,110,-0.0678,-0.1852,173,-0.0335,0.2628,8,0,-0.7143,0,,,12,0.5,-0.25,9,-0.1,8,71.32873518,0.1435,0.155,1978.5,-0.0368,0.1306,157582,-0.0294,0.0042
202006,32260,"marshalltown, ia",697,150000,0.007,0.0003,64,0.0159,0.0323,74,0.0278,0.6444,36,0.5,0.5,0,,,20,0.25,0,83,0.0247,-0.1263,95.89877836,-0.0137,0.1368,1650,0.0223,0.0086,192973,-0.0102,0.1786
202006,34140,"moscow, id",698,333800,-0.1194,-0.0464,55,-0.0351,-0.4554,66,0.1186,0.5349,40,1,-0.3333,0,,,12,0.5,-0.625,87,0.1447,11.4286,172.4792269,0.0503,0.1074,2008.5,-0.1245,-0.146,528696,0.1006,0.2513
202006,35820,"north platte, ne",699,179050,-0.0376,-0.0574,131,-0.0709,-0.0643,87,0.0235,0.6731,40,0.1111,-0.0909,0,,,40,0.25,-0.0909,92,0.2432,0.5593,94.47260841,-0.0241,-0.0332,1799.5,-0.0134,-0.0428,192639,-0.0204,-0.0768
202006,39940,"rexburg, id",700,349050,0.0145,0.0295,118,0,-0.2237,53,0.06,0.2045,52,-0.0714,0.0833,0,,,24,0.2,-0.1429,9,0.125,3.5,162.2628726,-0.0131,0.2078,2368.5,0.0885,-0.0348,545001,0.1128,0.0883
202006,15420,"burley, id",701,262450,0.029,0.1932,53,-0.4045,-0.6214,57,-0.43,0.2667,20,-0.2857,-0.6875,0,,,4,-0.5,-0.8571,74,0.0725,23.6667,121.0239487,-0.0737,0.0603,2010,0.0697,0.0551,311428,-0.0216,0.2879
202006,30820,"lock haven, pa",702,134750,0.0361,-0.071,110,-0.0351,-0.2361,94.5,-0.1409,0.35,36,-0.1818,-0.1,0,,,36,0.2857,-0.1,62,0.7714,0.9375,89.8931001,0.0257,-0.0019,1723,0.0017,-0.0287,211658,0.0592,-0.0261
202006,13540,"bennington, vt",703,336500,0.0043,0.0355,276,-0.0483,-0.3235,160.5,-0.2284,0.0629,76,1.1111,-0.1364,4,0,,28,0.1667,-0.5,93,0.5,0.1341,144.5011564,0.0065,0.0479,2391,0,0.0533,508223,0.0017,0.1215
202006,34500,"mount vernon, il",704,134950,0.0385,0.0385,252,-0.0418,0.8806,220.5,0.1667,1.8269,28,0,-0.2222,0,,,20,0.25,-0.375,71,0.2456,0.8684,73.66869251,0.0166,0.0735,1747,0.0193,-0.0547,177804,0.0338,0.0181
202006,35700,"nogales, az",705,375050,-0.0079,0.1062,175,-0.0789,-0.2739,120,0.0169,-0.0769,32,0.3333,-0.3846,4,0,,8,-0.3333,-0.75,94,0.1899,0.3623,161.8444846,0,0.1276,2197,-0.0201,-0.0448,655966,0.0238,0.3645
202006,20900,"el campo, tx",706,193500,-0.0079,0.0187,137,0.0148,0.0703,99,0,0.0421,36,1.25,0.125,0,,,16,0,-0.4286,33,0.1379,-0.34,110.0443368,0.014,0.0528,1807.5,-0.0003,-0.0193,227669,-0.002,-0.0495
202006,45340,"taos, nm",707,436050,0.0381,0.1327,213,-0.0491,-0.3217,145,-0.1618,0.2609,40,-0.1667,0,0,,,32,0.3333,-0.3333,90,0.6981,1.25,228.4089677,0.0124,0.0362,1979,-0.0105,0.0416,610840,0.0315,0.1247
202006,32460,"mayfield, ky",708,166000,0.0378,0.2292,45,-0.1,-0.6311,96.5,0.0158,0.6083,20,0.25,-0.1667,0,,,20,1.5,0.25,37,0.0278,11.3333,84.75357036,0.1233,0.1205,1906.5,-0.0034,0.051,214404,0.0571,0.1374
202006,44500,"stephenville, tx",709,249500,-0.0022,0.3483,87,-0.044,-0.1212,76,0.2063,0.1875,24,-0.1429,-0.4,0,,,20,0,-0.375,61,0.1731,0.1296,117.197318,-0.0151,0.0406,2179,0.0411,0.1373,312025,-0.0258,0.1636
202006,46460,"union city, tn-ky",710,143450,0.1471,0.2468,66,-0.0149,-0.4107,111.5,-0.0304,-0.0219,12,-0.25,-0.4,0,,,8,1,-0.5,31,-0.1842,-0.0313,66.3915308,0.0325,0.0651,1887,0,0.092,177777,-0.0025,0.2513
202006,45700,"tifton, ga",711,217500,0.0379,0.2147,73,-0.1205,-0.3178,77.5,-0.2327,-0.019,32,0.6,0.1429,0,,,12,-0.4,-0.4,16,0.6,1.6667,97.31051345,0.0193,0.1828,2118.5,0.0472,0.0556,223556,0.0269,0.0809
202006,22700,"fort dodge, ia",712,141000,0.0075,0.2266,112,-0.0088,-0.2483,95.5,0.1235,0.447,40,0.1111,0,0,,,36,0.5,-0.3077,50,0.1364,0.25,85.443441,-0.0076,0.1409,1577.5,0.0048,0.0061,169660,-0.0001,0.1536
202006,42780,"selinsgrove, pa",713,224950,0.0709,0.1084,62,-0.0606,-0.4364,124,0.0508,0.1923,20,0,0,0,,,12,0,-0.5,36,0.5652,-0.1429,124.0625,-0.0025,0.0508,1923,0.0543,0.1365,280920,0.0014,0.2585
202006,19580,"defiance, oh",714,133550,0.1134,0.0438,41,-0.1277,-0.4533,63.5,-0.1301,0.2959,28,0.75,-0.3,0,-1,,32,0.3333,1,51,0.02,0.0851,76.42125706,0.0319,0.019,1672,0.0725,0.0718,154042,0.0716,-0.0448
202006,47180,"vincennes, in",715,78750,-0.015,-0.4207,53,-0.0862,-0.3375,96,0.1294,0.0213,16,-0.2,-0.4286,0,,,24,2,0.2,0,,-1,61.49885121,-0.0025,-0.2111,1456,-0.0202,-0.1001,152505,0.0437,-0.2051
202006,30260,"lewisburg, pa",716,294500,0.052,0.1547,109,-0.0091,-0.4467,56.5,-0.4619,-0.343,40,0,-0.0909,0,,,36,1.25,-0.3571,81,0.7234,0.1096,136.6811481,0.0598,0.081,2094,-0.0775,0.014,402351,0.1343,0.3319
202006,18820,"crawfordsville, in",717,179750,-0.0011,0.1668,57,-0.1739,-0.5,76,-0.1163,0.6522,28,-0.125,-0.6111,0,,,12,0,-0.625,74,0.1935,-0.075,93.30492775,0.0415,0.1087,1992,-0.0386,-0.0514,256093,0.0276,0.3047
202006,23340,"fremont, ne",718,215000,0.0241,-0.1226,67,-0.141,-0.0946,53,-0.1167,1.12,40,0,-0.2857,0,,,20,0.25,0.25,83,0.0641,,119.7539841,0.0162,0.1399,1840,-0.0092,-0.1951,257503,0.0003,-0.065
202006,26340,"houghton, mi",719,179950,-0.0481,-0.0982,121,0.0708,-0.3352,85,-0.4218,0.8085,44,0.1,-0.2143,0,,,20,0.6667,-0.2857,79,0.7955,0.1127,101.7820774,-0.0229,0.0325,1756,0,0.0233,245499,-0.0092,0.0144
202006,13940,"blackfoot, id",720,290050,-0.0068,0.0943,75,-0.0625,-0.2188,32,0,-0.1111,36,-0.3077,-0.3571,0,,,28,0.4,-0.125,30,0.5,29,113.7254902,0.034,0.1098,2550,0.0249,-0.1071,397508,0.1004,0.1078
202006,18420,"corinth, ms",721,201500,-0.0626,0.1856,95,-0.1284,-0.181,103.5,0.2035,0.2321,20,0.25,-0.2857,0,,,16,1,-0.4286,10,0.6667,0.4286,76.56371975,-0.0114,,2267.5,0.006,,206413,-0.0283,0.1029
202006,35140,"newberry, sc",722,224244.5,0.002,0.1862,65,-0.2073,-0.2353,85,-0.0116,0.4912,16,0,-0.5556,0,,,12,0,-0.5,3,-0.25,-0.5714,109.4018634,0.142,0.178,1918,0.0334,0.0929,290128,-0.0052,0.161
202006,20540,"dyersburg, tn",723,161950,0.0479,0.0452,63,-0.2125,-0.4522,88,0.1733,0.4667,24,0,-0.1429,0,,,8,0,-0.7143,43,0.2286,1.6875,74.39038035,0.0367,-0.0482,1974,-0.013,0.0281,173335,0.0704,0.0023
202006,48780,"williston, nd",724,277550,-0.0526,-0.0747,143,-0.0833,-0.1118,66.5,0.0076,0.5465,52,0,-0.1875,0,,-1,20,-0.5,-0.4444,8,0.3333,1.6667,133.7902314,0.0203,-0.0016,2052,-0.0144,0.0133,304239,-0.0913,-0.0581
202006,35500,"newton, ia",725,146800,-0.021,-0.1052,102,-0.1282,-0.0192,58.5,0.0636,0.5,44,-0.2143,0.1,8,0,1,52,0.0833,-0.1333,127,0.1441,0.0855,107.0634921,-0.0481,-0.0125,1380,-0.0227,-0.0782,175077,-0.0189,-0.0456
202006,10220,"ada, ok",726,119500,-0.0289,-0.2293,108,0.0909,-0.3374,66,-0.12,0.2453,36,0,-0.3077,0,,,16,0,-0.6,70,0.0606,0.2281,76.02305029,0.0145,-0.102,1528,-0.0666,-0.1723,149521,-0.0777,-0.259
202006,23620,"gainesville, tx",727,289950,0.014,-0.0173,105,-0.1463,-0.2336,71,-0.0658,0.0923,40,0,0.4286,0,,,40,0,-0.3333,73,0.1231,0.3036,142.4581824,0.047,0.1185,2093,0.0063,-0.0315,355225,0.0211,-0.0182
202006,16340,"cedartown, ga",728,189999.5,0.0923,0.1953,118,-0.0923,-0.4936,59.5,-0.0985,0.1667,80,0.0526,0.1111,0,,,24,-0.1429,-0.4545,162,0.0452,0.514,89.15247323,0.1078,0.6012,1684,0.105,0.2738,336604,0.095,0.2987
202006,46500,"urbana, oh",729,178750,-0.0208,0.058,62,-0.0746,-0.4876,36.5,-0.4113,-0.1512,56,0.4,-0.0667,0,,,28,-0.125,-0.3,101,0.3649,0.2469,92.95824483,-0.0027,-0.0079,2056,0.2166,0.3137,229207,0.0312,0.1963
202006,20060,"douglas, ga",730,165800,0.1057,0.07,88,-0.0112,-0.1927,132.5,0.1134,0.325,16,0,0,0,,,8,-0.6,-0.3333,2,-0.5,0,84.46726079,0.0329,0.0781,2030.5,0.0893,0.0445,212234,0.0792,-0.0555
202006,15220,"brownwood, tx",731,157300,0.0661,0.1232,122,-0.0827,-0.3579,79.5,0.0325,-0.1264,32,-0.2,-0.3333,0,,,40,1.5,-0.1667,76,0.1515,0.0556,90.89169112,0.0218,0.0257,1648,0.0198,0.0778,238431,0.0612,0.1478
202006,35460,"newport, tn",732,267500,-0.0091,0.3857,155,-0.0127,-0.2584,161.5,-0.127,0.9,40,0.1111,-0.375,0,,,28,0.75,-0.3,64,0.2075,-0.0303,133.9856277,0.0112,0.1183,1880,0.0129,0.1839,348210,0.0373,0.365
202006,10940,"alma, mi",733,153000,0.331,0.3716,67,-0.141,-0.5074,77,-0.1895,0.375,36,0.2857,-0.25,0,,,16,1,-0.5,77,0.6739,5.4167,76.22064152,0.0767,0.1354,1787,0.144,0.1044,165283,0.1247,0.1985
202006,14820,"brevard, nc",734,487550,-0.023,0.0263,298,-0.0717,-0.3258,134.5,-0.1646,0.1595,60,0,-0.1176,0,,-1,36,0.5,-0.5714,109,0.5571,0.2824,169.6538668,-0.1517,-0.1234,2044.5,-0.0946,-0.1463,766898,0.0344,0.099
202006,10860,"alice, tx",735,193500,0.0732,0.1188,92,-0.0891,-0.2269,109,0.0381,0.0686,24,0.5,0.2,0,,,20,0,-0.1667,30,0.0714,-0.1429,99.4202442,0.0558,0.0453,1801,0.0351,-0.0466,239520,0.0583,0.1094
202006,30900,"logansport, in",736,82550,-0.072,-0.2499,47,0.0217,-0.3286,58.5,-0.4031,0.0446,24,0.2,-0.25,0,,,16,0.3333,-0.3333,24,0.0435,-0.1111,64.93922569,0.0436,0.0324,1728,0.0323,0.036,117117,0.0398,-0.2343
202006,12900,"batesville, ar",737,171300,0.0133,-0.0209,131,-0.0507,-0.2249,107.5,0.0969,-0.0652,12,-0.5,-0.4,0,,,16,0.3333,-0.2,1,-0.6667,0,75.92429577,-0.0419,-0.0634,2024,-0.0083,-0.0034,195530,-0.0055,-0.0607
202006,18740,"coshocton, oh",738,115050,0.0454,0.2776,62,0.0164,-0.3861,65.5,0.0234,0.1491,24,0.2,-0.3333,0,,,16,-0.3333,-0.5,45,-0.0625,-0.0426,65.00726918,0.0292,0.0496,1648,0.1196,0.2447,198494,0.1174,0.3425
202006,44920,"summit park, ut",739,1222300,0.0271,0.0211,1343,0.0892,-0.0889,119,0.0085,0.0348,388,0.5645,0.1829,12,0.5,0,156,0.1143,-0.1333,595,0.3492,0.0136,544.7819234,-0.0055,0.0875,2500.5,0.0002,-0.0014,2056233,0.0004,0.1044
202006,36940,"owatonna, mn",740,244500,0.0446,0.1111,87,-0.0114,-0.2689,54.5,-0.1349,0.0283,36,-0.4,-0.3077,0,,-1,12,-0.25,-0.5,91,0.2817,0.3788,110.3104056,0.0375,0.07,1997,0.0806,0.0086,256050,0.0269,0.0594
202006,26780,"hutchinson, mn",741,229500,-0.0236,-0.002,82,0.0649,-0.2931,39.5,-0.1222,0.0972,44,-0.0833,-0.4211,0,,-1,20,0,-0.2857,65,0.1017,-0.0972,114.234162,-0.0023,0.0408,1989,0.0045,0.0263,256328,0.0206,0.0528
202006,19860,"dickinson, nd",742,244950,0,-0.1094,176,0.0057,-0.0486,70.5,0.119,0.3558,60,0.1538,0,0,,,40,1,0.25,99,0.2857,0.125,114.0625,0.0002,0.0058,2211,0.0014,-0.0909,285406,0.0293,-0.0203
202006,42300,"sault ste. marie, mi",743,169050,0,0.0242,283,-0.0567,-0.2781,222,-0.126,0.0183,52,-0.1875,-0.381,0,,-1,28,0.75,-0.2222,64,1.0645,11.8,118.4402852,0.0107,-0.0063,1400,0,0,214393,-0.0078,-0.0818
202006,38700,"pontiac, il",744,112550,-0.0175,0.2031,124,-0.0462,-0.2832,148.5,-0.0601,0.5798,24,-0.1429,-0.1429,0,,,32,1.6667,-0.2,60,0.2,0.7143,70.9840869,0.0472,0.0444,1684.5,-0.0126,0.0757,128896,0.013,0.0684
202006,13060,"bay city, tx",745,218481,0.0164,0.0164,265,-0.0399,-0.3152,113,-0.1032,0.0089,56,0,0,4,,,28,-0.2222,-0.65,53,0.2045,0.0392,128.023788,-0.0106,-0.0031,1542,-0.0191,0.0039,268214,-0.0002,0.1063
202006,23780,"garden city, ks",746,225050,0.0465,0.1568,56,-0.1765,-0.3563,71,0,0.3654,28,0.75,-0.2222,0,,,8,-0.3333,-0.7143,56,0.3659,6,150.4018265,0.0168,0.0282,1412.5,0.0213,-0.006,244385,0.0171,0.0617
202006,30880,"logan, wv",747,156050,-0.0244,0.2479,37,0.0278,-0.5432,141,-0.1802,0.2703,8,0,-0.5,0,,,0,-1,-1,10,0.1111,-0.0909,70.48930799,-0.0049,0.2774,1640,-0.0553,0.1202,168711,0.0096,0.1353
202006,26540,"huntington, in",748,139950,0.0145,-0.1255,74,-0.2816,-0.3333,62.5,-0.0079,-0.0385,40,-0.1667,0,0,-1,,16,-0.4286,-0.3333,14,0.2727,-0.2222,85.7496136,0.0904,0.0441,1633,0.0055,-0.0983,154559,-0.017,-0.3125
202006,30060,"lebanon, mo",749,194950,0.0263,-0.0231,141,-0.0962,-0.1132,106.5,0.2102,0.6905,32,0.3333,-0.5,0,,,16,-0.4286,-0.2,73,0.2373,0.058,88.66062735,0.0058,0.0031,1863,-0.0005,-0.0297,265812,0.0738,0.0401
202006,46740,"valley, al",750,139950,0,-0.1721,125,-0.0157,-0.1259,114.5,0.145,0.7615,32,0.1429,-0.4286,0,,,20,0.25,0.6667,21,-0.1923,-0.16,75.53684219,-0.0021,-0.1653,1742,0.0093,0.0419,194841,0.0152,0.0163
202006,15900,"canton, il",751,92000,0.1787,0.0449,134,-0.1126,-0.1928,123,0.025,0.4643,28,-0.3,-0.4167,0,,,40,0.4286,-0.1667,64,0.1228,0.8824,56.2982637,-0.0125,-0.0615,1575,0.05,-0.0349,119515,-0.0067,-0.0362
202006,36380,"okeechobee, fl",752,223050,-0.0262,0.0372,140,-0.085,-0.3,127.5,0.0897,0.7708,32,0.6,-0.1111,0,,,20,1.5,-0.1667,64,0.3061,-0.0154,127.6517354,0.0249,0.0242,1516,-0.0092,-0.075,437610,0.1354,0.5987
202006,27220,"jackson, wy-id",753,1187550,0.0193,0.1881,337,0.1196,-0.0288,98.5,-0.3645,0.1588,100,0.3889,-0.1935,8,,1,44,0.5714,0,108,0.5882,0.0485,589.3312514,0.0143,0.1618,2603,0.0128,-0.0229,2770710,-0.0298,0.1131
202006,20820,"effingham, il",754,214500,0.0776,0.2254,96,-0.1193,-0.1579,103.5,0.125,0.5682,20,-0.2857,-0.1667,0,,,28,0.1667,-0.2222,35,0.0938,2.1818,90.30638133,0.0276,0.0191,2110,0.0318,0.0318,286708,0.1018,0.1943
202006,44860,"sulphur springs, tx",755,187500,-0.146,-0.144,68,0.0462,-0.1053,68,0,-0.1282,36,0.2857,0,0,,,24,2,0.5,42,0.1351,-0.125,107.2375468,0.0459,-0.0694,1866.5,-0.0769,0.0177,281904,-0.0682,-0.1734
202006,11680,"arkansas city-winfield, ks",756,94750,-0.0337,0.1423,98,-0.1833,-0.3875,95.5,0.1105,0.2403,16,-0.3333,-0.6,0,,,20,-0.2857,-0.375,66,0,,61.98603569,0.0039,0.1031,1676,-0.0012,0.1158,146972,0.0104,0.1634
202006,14780,"brenham, tx",757,288050,-0.0303,0.1119,94,-0.1376,-0.1826,94.5,0.3125,0.6293,24,-0.25,-0.4545,0,,,32,0.3333,0.1429,60,0.4634,0.5789,137.6403095,-0.0207,0.0224,2089,0,0.0445,405155,-0.0059,0.1387
202006,47080,"vidalia, ga",758,179950,0.125,0.2001,99,-0.1,-0.2667,114,0.14,0.1633,20,1.5,0,0,,,8,0,-0.3333,31,0.4762,1.2143,84.66399245,0.0168,0.1213,2176.5,0.0301,0.0992,219312,0.0383,0.0984
202006,45380,"taylorville, il",759,82550,-0.0283,-0.0283,180,0.0651,0.1392,300,-0.0385,6.3171,36,0.8,0.125,0,,,16,0,-0.5,68,0.2143,0.7436,66.2002924,-0.0164,0.0343,1354,-0.0301,0.003,113045,-0.0353,0.0368
202006,17700,"coffeyville, ks",760,90550,0.1985,0.2065,160,-0.1257,-0.3798,110,-0.009,0.2644,40,0.6667,0,0,,,24,0.2,-0.25,62,0.8788,61,52.07534363,0.0744,0.1753,1672,-0.0012,0.0379,120599,0.0601,0.0072
202006,32280,"martin, tn",761,149750,0.1975,0.1097,62,-0.0882,-0.3187,81,-0.1196,-0.1649,24,0.2,0,0,,,12,2,-0.25,55,0.0185,0.3095,82.80726559,0.264,0.147,1617,0.0025,-0.0522,192398,0.1188,0.2678
202006,37540,"paris, tn",762,182900,0.0515,0.1428,90,-0.1429,-0.4915,111.5,0.0136,0.3118,20,0,-0.5,0,,,12,-0.25,-0.625,43,0.5926,0.0488,101.4751006,0.0034,0.3703,1921.5,0.0403,-0.097,266355,0.047,0.1596
202006,27920,"junction city, ks",763,128950,0.011,0.023,140,-0.125,-0.5455,80,-0.0123,-0.0588,52,0,-0.3158,0,,,40,2.3333,-0.4444,112,0.4359,21.4,74.3553744,0.0044,0.0159,1772,-0.0117,-0.0644,146721,0.0166,0.013
202006,11140,"americus, ga",764,163401.5,-0.0334,0.1676,68,-0.1707,-0.3524,119,-0.3239,0.0531,20,1.5,0.25,0,,,12,2,0,15,0,0.6667,74.24164654,0.0185,0.14,1901,-0.0589,0.0265,178337,-0.0269,0.0969
202006,11420,"angola, in",765,275050,0,-0.083,76,-0.2323,-0.5065,62.5,-0.0672,0.0965,40,0.1111,-0.0909,0,,,8,-0.5,-0.8333,40,0.1429,0.0526,145.0000876,0.0394,-0.0008,1912,0.0682,0.067,417162,0.0845,0.133
202006,27020,"iron mountain, mi-wi",766,149950,0,-0.017,122,-0.024,-0.3441,106.5,-0.4594,0.2102,68,0.7,0.3077,0,,,32,3,0,71,1.6296,0.2456,87.11745476,-0.0212,-0.0602,1542,-0.0052,-0.0363,250261,0.0078,0.1682
202006,15700,"cambridge, md",767,232250,0.01,0.014,160,-0.1061,-0.3469,109,-0.0354,0.0686,28,-0.2222,-0.3,0,,-1,36,0.5,-0.25,34,1.125,0.1333,130.6668075,0.0105,0.0877,1720,-0.0092,0.0238,321623,0.0455,0.0543
202006,19760,"deridder, la",768,219500,0.0231,0.1259,164,0,-0.219,64.5,-0.0227,-0.1937,44,-0.0833,-0.2667,0,,,20,-0.1667,-0.5,73,0.1406,23.3333,104.838437,0.0146,0.272,1923.5,0.0124,-0.1651,219686,0.0153,-0.0218
